"PRCP","SNOW","SNWD","TMAX","TMIN"
0.05,1.8,16.1,22,6
0.02,0.4,14.2,22,5
0.18,2.1,14.2,27,20
0.28,3.6,15,23,10
0.43,5.8,18.9,20,9
0,0,20.9,18,5
0.05,1,20.1,28,-1
0.08,3.9,20.1,24,0
0,0.4,20.1,8,-13
0.14,4.4,20.1,22,2
0.04,3,25.2,8,-6
0,0,25.2,6,-17
0,0,24,17,-11
0.06,2.6,22.8,24,-7
0.09,6.1,26,11,-3
0.08,1.6,29.1,5,-14
0.1,4.4,31.9,20,-16
0.02,1,31.1,25,13
0.08,3.8,33.1,13,-6
0,0,31.9,19,-18
0,0.4,29.9,19,6
0,0.3,29.1,15,2
0.01,0.1,28,14,-2
0,0,27.2,19,-4
0.13,1.8,26,23,-7
0.04,2,29.1,24,10
0.26,2.4,28,33,-1
0.01,0.4,29.1,32,21
0,0.8,28,21,5
0,0,27.2,21,-6
0.03,0.5,26,30,7
0.01,0.5,26,35,21
0,0,25.2,42,20
0,0,22,50,21
0,0,18.9,45,37
0,0,15,39,21
0,0,15,47,19
0.07,0,11,44,35
0.12,0.8,9.1,37,28
0,0,9.1,51,24
0.13,0.1,5.1,39,28
0.05,1,5.1,28,22
0,0,5.1,32,13
0.1,1.2,3.9,35,20
0.1,0.3,5.1,41,23
0.02,0.5,5.1,28,15
0,0,3.9,21,11
0,0,3.9,36,8
0.08,0,3.9,48,17
0.36,0,3.1,42,33
0,0,2,39,22
0,0,1.2,26,17
0,0,1.2,40,17
0.01,0,1.2,43,35
0,0,0,42,25
0,0,0,41,21
0.14,0,0,68,27
0.32,0,0,59,41
0.24,0,0,41,32
0.03,0,0,36,30
0.02,0,0,62,30
0,0,0,51,36
0.57,0,0,40,35
0.25,0,0,50,35
0.1,0,0,58,43
0,0,0,47,36
0,0,0,67,31
0.22,0,0,81,37
0.02,0,0,64,39
0,0,0,61,37
0,0,0,74,31
0.13,0,0,62,48
0,0,0,72,42
0,0,0,65,38
0.44,0,0,59,45
0.23,0,0,59,40
0.01,0,0,51,36
0.06,0.5,0,38,31
0.01,0.1,0,40,31
0,0,0,50,27
0,0,0,54,33
0,0,0,52,41
0,0,0,64,40
0,0,0,69,44
0,0,0,71,41
0,0,0,69,45
0,0,0,73,42
0,0,0,78,44
0,0,0,84,52
0,0,0,71,54
0,0,0,78,45
0,0,0,82,49
0,0,0,90,51
0,0,0,89,67
0.37,0,0,86,65
0.42,0,0,87,64
0.21,0,0,75,53
0.01,0,0,58,40
0,0,0,66,36
0.23,0,0,74,41
0.05,0,0,78,54
0,0,0,79,57
0.62,0,0,86,58
0.01,0,0,76,50
0,0,0,56,41
0,0,0,66,42
0,0,0,62,42
0,0,0,64,34
0,0,0,80,47
0,0,0,87,59
0,0,0,84,71
0,0,0,85,71
0,0,0,74,58
0,0,0,83,51
1.48,0,0,87,67
0.53,0,0,69,50
0.45,0,0,55,50
0.01,0,0,63,48
0,0,0,73,41
0,0,0,77,48
0.03,0,0,81,62
0.01,0,0,68,47
0,0,0,81,43
0.45,0,0,75,66
0.89,0,0,74,59
0.35,0,0,80,56
0,0,0,77,59
1.12,0,0,83,58
0,0,0,77,59
0.9,0,0,83,57
0.02,0,0,82,64
0.32,0,0,78,63
0,0,0,77,55
0,0,0,81,61
0,0,0,73,52
0,0,0,81,49
0.83,0,0,79,65
0,0,0,82,60
0.08,0,0,85,62
0,0,0,76,57
0,0,0,79,58
0,0,0,78,59
0.69,0,0,69,55
1.06,0,0,64,54
0.07,0,0,71,57
2.64,0,0,76,55
0.87,0,0,74,60
0,0,0,73,54
0,0,0,78,49
0,0,0,78,60
0,0,0,81,57
0,0,0,84,58
0.4,0,0,88,71
0.07,0,0,74,60
0.29,0,0,71,59
0,0,0,79,59
0,0,0,82,57
0,0,0,84,60
0,0,0,87,63
0.42,0,0,81,66
0.04,0,0,71,54
0,0,0,76,51
0,0,0,79,53
0.1,0,0,86,71
0.02,0,0,91,69
0.05,0,0,84,67
0,0,0,78,62
0,0,0,76,59
0,0,0,78,59
0,0,0,82,56
0.22,0,0,81,57
0.39,0,0,84,66
0,0,0,87,61
0,0,0,89,65
0,0,0,91,64
0.5,0,0,85,72
0,0,0,84,66
0.01,0,0,80,63
0,0,0,84,60
0.02,0,0,83,64
0.1,0,0,78,62
0,0,0,76,60
0,0,0,77,56
0,0,0,79,54
0,0,0,78,54
0,0,0,83,56
0.05,0,0,85,59
0.51,0,0,79,65
0.04,0,0,76,64
0,0,0,78,59
0.65,0,0,86,62
0.02,0,0,83,67
0,0,0,87,65
0,0,0,89,66
0.05,0,0,89,67
0,0,0,88,69
0.3,0,0,85,66
0,0,0,77,60
0,0,0,77,58
0,0,0,81,56
0.01,0,0,78,59
0,0,0,77,57
0.03,0,0,74,59
0.12,0,0,70,55
0,0,0,74,54
0,0,0,82,54
0,0,0,80,64
0,0,0,84,60
0,0,0,82,64
0,0,0,85,60
0,0,0,87,66
0,0,0,85,62
0,0,0,88,64
0,0,0,91,62
0,0,0,93,69
0,0,0,93,75
0.82,0,0,90,68
0,0,0,73,60
0,0,0,78,57
0.35,0,0,65,57
0.06,0,0,64,54
0.48,0,0,72,54
0,0,0,80,51
0,0,0,84,54
0,0,0,86,58
0,0,0,85,57
0.36,0,0,83,61
0,0,0,67,49
0,0,0,67,42
0,0,0,76,47
0,0,0,76,46
0,0,0,78,51
0,0,0,75,52
0,0,0,72,51
0,0,0,76,48
0,0,0,74,58
1.89,0,0,74,65
1.09,0,0,65,46
0,0,0,62,44
0,0,0,54,40
0,0,0,55,38
0,0,0,62,45
0,0,0,67,41
0,0,0,63,53
0.01,0,0,68,53
0,0,0,66,49
1.25,0,0,64,47
0,0,0,56,39
0,0,0,71,38
0,0,0,78,50
0.31,0,0,69,56
0.03,0,0,57,44
0.06,0,0,64,42
0.26,0,0,57,43
0.02,0,0,45,32
0.09,0.4,0,43,28
0.03,0,0,54,30
0.1,0,0,65,46
0.01,0,0,61,53
0.08,0,0,66,46
0,0,0,50,32
0.44,0,0,53,31
0.22,0,0,55,39
0,0,0,51,32
0,0,0,55,29
0.71,0,0,54,41
0.14,0,0,59,46
0.01,0,0,49,34
0,0,0,51,29
0.18,0,0,65,45
0,0,0,61,42
0,0,0,69,39
0,0,0,75,40
0,0,0,73,52
0.05,0,0,73,54
0.05,0,0,54,39
0.07,0,0,51,34
0,0,0,59,31
0.12,0,0,58,36
0.03,0,0,56,48
0.15,0,0,61,48
0,0,0,52,40
0.05,0,0,41,35
0,0,0,59,34
0,0,0,56,32
0,0,0,51,26
0,0,0,58,34
0.08,0,0,67,53
0,0,0,53,31
0,0,0,48,30
0.01,0.3,0,50,30
0,0.1,0,36,25
0,0,0,38,28
0,0,0,49,27
0,0,0,59,41
0.03,0,0,66,42
0.07,0,0,42,32
0,0,0,39,28
0,0,0,43,21
0.26,0,0,49,34
0.93,0,0,48,40
0.14,0,0,42,35
0,0,0,43,38
0,0,0,43,30
0,0,0,39,25
0,0,0,41,25
0,0,0,39,28
0,0,0,53,30
0.1,0,0,57,45
0,0,0,60,41
0.02,0,0,52,34
0,0,0,54,46
0.33,0,0,66,45
0.02,0,0,54,40
0,0,0,46,37
0.45,0,0,51,41
0,0,0,41,33
0,0,0,34,27
0,0,0,38,29
0,0,0,52,35
0.9,0,0,55,41
0.14,0,0,60,42
0,0,0,68,37
0,0,0,54,32
0.06,0,0,46,27
0.61,0,0,50,33
0.33,1.3,0,33,23
0.45,0.8,2,41,22
0.07,0,2,44,33
0.02,0,0,37,33
0.08,1.8,0,33,28
0,0,2,33,23
0.11,1.4,2,38,20
0,0.4,2,20,5
0,0,2,22,6
0,0,2,40,5
0,0,1.2,39,14
0.01,0,1.2,40,15
0.07,0,0,47,38
0.6,0.1,0,54,27
0,0,0,27,16
0.06,1.9,0,32,16
0.19,13.7,7.1,22,13
0.04,1,11.8,27,17
0,0,9.8,38,21
0.17,0,7.1,39,29
0.06,1.7,5.9,32,19
0.08,6.1,7.9,20,14
0.12,7.9,15,25,14
0.03,0.7,16.9,26,21
0.01,1.1,16.1,25,14
0,0,15,24,1
0,0,13,24,3
0,0,13,26,7
0,0,11.8,36,18
0.05,0,11,49,32
0.01,0.2,7.1,35,23
0,0,5.9,38,22
0.02,0.8,5.9,36,22
0,0,5.9,43,22
0,0,5.1,54,34
0,0,3.1,54,30
0,0,0,41,29
0.58,0,0,53,37
0,0,0,46,32
0,0,0,34,25
0,0,0,40,26
0,0,0,45,23
0,0,0,40,26
0.2,4.1,1.2,31,24
0.02,1.4,3.1,30,19
0.12,4.9,3.9,19,9
0.05,1.3,7.9,23,8
0.12,4.1,9.8,18,-12
0,0,11,4,-23
0.1,2.2,9.8,28,-11
1.98,3.1,11.8,33,20
0.04,0.5,9.1,31,20
0,0.3,9.1,22,4
0,0,9.1,38,2
0,0,7.9,52,36
0,0,5.1,41,30
0,0,2,30,15
0.04,0,2,41,14
1.27,0,1.2,42,31
0.24,1.3,0,42,26
0,1.2,2,26,16
0.01,0.7,2,37,19
0,0,0,63,36
0.04,0,0,57,27
0,0,0,37,17
0.14,4.8,0,51,20
0,0.6,3.9,24,8
0,0,2,32,18
0,0,1.2,30,14
0,0,1.2,40,17
0,0,0,54,27
0,0,0,61,31
0,0,0,78,40
0.78,0,0,61,45
0.01,0,0,45,28
0,0,0,61,24
0,0,0,53,35
0.39,0,0,48,39
0.02,0,0,51,39
0.36,0,0,63,42
0.06,0,0,60,37
0.11,0,0,41,26
0,0,0,35,20
0,0,0,41,17
0,0,0,40,24
0.01,0,0,53,26
0.09,0,0,49,34
0.02,0,0,65,34
0.1,0,0,59,31
0,0,0,49,27
0,0,0,64,29
0.27,0,0,55,36
0,0,0,41,29
0,0,0,63,27
0.09,0,0,69,50
0.18,0,0,66,42
0.1,0.2,0,50,32
0.38,6.4,3.1,32,21
0.17,1.4,5.1,29,19
0,0,5.1,29,9
0,0,3.9,45,16
0.09,0,0,51,35
0.01,0.1,0,37,28
0,0,0,38,23
0.01,0,0,40,22
0.42,0,0,51,35
0.13,0,0,50,31
0,0,0,48,27
0,0,0,56,27
0,0,0,64,28
0,0,0,69,37
0,0,0,73,38
0,0,0,74,39
0,0,0,61,39
0,0,0,64,37
0,0,0,78,41
0,0,0,69,50
0,0,0,54,34
0,0,0,55,30
0.11,0,0,50,42
0.41,0,0,45,32
0,0,0,54,28
0,0,0,57,28
0,0,0,53,38
0,0,0,65,43
0.24,0,0,54,45
0.57,0,0,53,42
0,0,0,58,38
0.06,0,0,61,45
0,0,0,61,45
0.09,0,0,64,44
0.01,0,0,68,49
0,0,0,59,42
0,0,0,57,37
0,0,0,65,33
0,0,0,74,37
0,0,0,83,43
0.06,0,0,73,54
0.05,0,0,67,45
0.02,0,0,45,38
0,0,0,58,39
0,0,0,60,40
0,0,0,62,35
0,0,0,68,39
0,0,0,73,43
0,0,0,70,46
0.06,0,0,70,52
0,0,0,79,48
0,0,0,80,46
0,0,0,84,47
0,0,0,87,57
0,0,0,87,63
0,0,0,91,63
2.42,0,0,88,66
0,0,0,84,64
0,0,0,80,59
0,0,0,79,50
0.18,0,0,74,65
0,0,0,81,60
0,0,0,81,55
0.57,0,0,75,65
0,0,0,78,57
0.31,0,0,72,54
0.05,0,0,59,51
0,0,0,64,47
0,0,0,69,46
0.49,0,0,80,45
0,0,0,75,53
0,0,0,63,50
0,0,0,69,44
0,0,0,80,46
0,0,0,83,58
0,0,0,83,54
0,0,0,85,55
0,0,0,88,56
0.31,0,0,90,63
0,0,0,75,56
0.04,0,0,71,54
0,0,0,77,49
0,0,0,80,50
0,0,0,85,54
0,0,0,90,62
0,0,0,86,69
0,0,0,82,63
0,0,0,76,59
0,0,0,80,57
0,0,0,80,55
0,0,0,76,58
0,0,0,81,59
0,0,0,85,55
0,0,0,87,66
0,0,0,90,68
0,0,0,88,69
0.86,0,0,87,66
0.08,0,0,85,67
0.03,0,0,71,58
0,0,0,79,55
0,0,0,90,56
0.12,0,0,94,70
0,0,0,88,70
0.19,0,0,87,67
0.03,0,0,78,63
0,0,0,81,60
0.02,0,0,83,66
0,0,0,77,61
0,0,0,80,54
0,0,0,88,57
0,0,0,91,76
0,0,0,88,68
0,0,0,87,62
1.29,0,0,81,64
0,0,0,82,66
0,0,0,87,60
0,0,0,87,67
0,0,0,86,64
0.03,0,0,78,60
0,0,0,72,66
0.57,0,0,81,66
0,0,0,83,64
0,0,0,83,61
0,0,0,88,64
0,0,0,89,71
0.22,0,0,82,67
0,0,0,81,63
0,0,0,84,58
0,0,0,89,54
1.01,0,0,89,70
0,0,0,92,70
0.09,0,0,92,76
1.09,0,0,90,74
0,0,0,81,69
0,0,0,79,68
0.41,0,0,88,67
0,0,0,80,66
0,0,0,83,65
0,0,0,86,63
0,0,0,88,62
0.61,0,0,77,65
0,0,0,71,57
0,0,0,79,52
0,0,0,86,57
0.05,0,0,84,72
0,0,0,83,66
0,0,0,84,63
0,0,0,90,65
0,0,0,79,61
0,0,0,82,55
0,0,0,78,62
0,0,0,76,59
0,0,0,74,53
0,0,0,75,48
0,0,0,80,52
0,0,0,85,54
0,0,0,85,54
0,0,0,89,56
1.53,0,0,89,68
0,0,0,83,67
0,0,0,88,64
0.13,0,0,80,54
0,0,0,75,50
0,0,0,83,52
0,0,0,73,50
0,0,0,69,44
0,0,0,76,43
0.36,0,0,77,58
1.64,0,0,80,65
0.01,0,0,80,61
0,0,0,84,57
0,0,0,79,54
0,0,0,84,52
0,0,0,70,49
0,0,0,64,44
0,0,0,64,40
0.01,0,0,72,40
0,0,0,72,50
0,0,0,72,44
0,0,0,62,53
0.02,0,0,59,51
0.28,0,0,63,50
0.59,0,0,72,52
0,0,0,70,53
0,0,0,69,50
0,0,0,70,47
0,0,0,75,46
0.03,0,0,76,47
0.77,0,0,62,52
0,0,0,58,43
0,0,0,53,35
0,0,0,64,34
0,0,0,71,45
0.13,0,0,58,41
0,0,0,56,34
0,0,0,67,34
0.18,0,0,76,54
0.03,0,0,70,60
0.28,0,0,82,61
0,0,0,66,49
1.87,0,0,54,48
2.18,0,0,54,44
0.57,0,0,45,42
0,0,0,54,40
0,0,0,48,38
0,0,0,45,38
0.01,0,0,41,32
0.5,0.2,0,44,31
0.05,0,0,42,31
0.11,0,0,64,32
0.11,0,0,54,37
0,0,0,44,30
0,0,0,60,28
0.19,0,0,61,45
0.65,0,0,56,47
0.02,0,0,49,37
0,0,0,58,44
0,0,0,51,32
0,0,0,58,28
0,0,0,66,29
0.16,0,0,51,30
0,0,0,57,29
0,0,0,54,36
0,0,0,44,30
0,0,0,56,29
0,0,0,58,25
0,0,0,54,34
0,0,0,55,42
0,0,0,53,36
0,0,0,63,30
0.18,0,0,70,34
0.57,6.4,0,36,27
0.39,18.3,13,30,26
0.02,0.4,20.1,33,29
0,0,14.2,33,28
0.06,0,9.1,35,30
0.01,0,7.1,43,33
0.25,0,3.1,40,34
0.23,0.1,1.2,39,32
0,0,0,47,29
0.03,0,0,56,37
0.02,0,0,55,34
0.44,0,0,54,38
0.09,0,0,44,33
0.02,0,0,37,34
0,0,0,38,27
0.08,0.5,1.2,40,30
0.29,0.6,0,42,26
0.07,0.2,0,42,29
0.01,0.7,0,36,29
0.09,4.4,3.1,30,22
0.04,1.7,3.1,26,15
0.03,0.5,3.1,29,14
0.37,4,5.9,37,27
0,0,2,35,28
0.01,0.8,1.2,33,20
0.14,6.1,2,21,9
0,0.3,5.9,22,-2
0.31,3.1,5.9,33,18
0.71,3.5,5.1,36,15
0,0,7.1,23,10
0,0,5.9,34,4
0,0,5.1,35,26
0.1,1.6,5.9,36,28
0,0,5.1,40,30
0,0,5.1,42,34
0.01,0,2,36,22
0.05,0,2,50,22
0.07,0,0,50,30
0.01,0.9,1.2,32,28
0.1,1.5,0,37,27
0.19,6.7,2,32,26
0.01,0.1,5.9,39,15
0,0,3.9,39,22
0.01,0,1.2,34,19
0.58,0,0,38,34
0.04,0.1,0,40,20
0.05,1.3,0,25,19
0,0,1.2,20,7
0,0,1.2,22,9
0.1,2.4,1.2,18,7
0,0.2,3.1,22,7
0.23,0.7,2,34,10
0,0,2,49,34
0.27,0,0,54,35
0,0.1,0,35,19
0,0,0,26,13
0,0,0,33,19
0,0,0,41,17
0.91,0,0,37,23
0.16,0,0,38,34
0,0,0,37,34
0.01,0,0,43,34
0,0,0,52,37
0,0,0,51,32
0.06,0,0,42,31
0.47,1.2,1.2,32,29
0.01,0.2,1.2,38,28
0.07,0,0,45,33
0.01,0.2,0,36,31
0,0.1,0,34,29
0,0.1,0,32,23
0,0.5,0,24,12
0.05,1.3,0,24,11
0.08,1.4,2,36,23
0.1,2.2,2,29,20
0,0,3.1,23,17
0.11,3.5,5.1,27,15
0.01,0.4,3.9,33,17
0.01,0.2,3.9,30,22
0.61,0,3.1,48,27
0.04,0,0,52,26
0.16,3.6,1.2,26,11
0.09,1.9,3.9,26,15
0,0.1,3.1,37,25
0.57,5.5,2,34,27
0.25,7.3,11.8,32,24
0,0,11.8,40,23
0.25,1,7.9,38,26
0.01,4.8,11,26,21
0.01,0.5,11.8,30,18
0,0,9.8,57,18
0,0,7.1,52,34
0,0,3.9,37,23
0.03,0,2,47,21
0,0,0,60,34
0,0,0,69,42
0.74,0,0,71,38
0.48,0.1,0,68,31
0,0.2,0,34,27
0,0,0,52,32
0,0,0,59,32
0.05,0,0,68,45
0,1.8,1.2,45,19
0,0.5,0,29,15
0.01,0.3,1.2,16,7
0,0,0,27,2
0.01,0,0,49,18
0.43,0,0,55,37
0.2,0,0,55,34
0,0,0,40,30
0,0.5,0,31,11
0.02,1,0,17,8
0.03,1,1.2,19,8
0,0,2,21,6
0.96,18.9,2,22,15
0.2,5.5,20.9,25,15
0,0,20.1,30,19
0,0,15,38,19
0.11,0.7,11.8,35,15
0,0,11,42,25
0,0,7.9,39,20
0,0,5.9,46,33
0.02,0.5,5.1,34,15
0,0,3.9,34,10
0.13,0,3.1,47,30
0.36,0,1.2,39,34
0.04,0,0,43,33
0.17,0,0,53,37
0,0,0,52,39
0,0,0,47,28
0.3,0.2,0,47,25
0.81,0,0,38,32
0.02,0,0,40,32
0,0,0,56,31
0.15,0,0,62,33
1.45,0,0,58,46
0,0,0,47,40
0.91,0,0,50,39
0.27,0.3,0,39,32
0,0,0,46,31
0,0,0,69,29
0,0,0,81,56
0.15,0,0,75,49
0,0,0,58,40
0,0,0,52,36
0,0,0,62,29
0.09,0,0,71,36
0.12,0,0,81,57
0,0,0,57,38
0,0,0,57,31
0.5,0,0,56,44
0.75,0,0,59,48
0.2,0,0,59,48
0,0,0,50,37
0,0,0,66,32
0,0,0,70,37
0.19,0,0,58,47
0,0,0,73,50
0.04,0,0,82,55
0.1,0,0,73,53
0,0,0,65,44
0.01,0,0,63,39
0.78,0,0,77,50
0.1,0,0,62,48
0,0,0,53,39
0.08,0,0,59,33
1.2,0,0,53,44
0.64,0,0,56,44
0.14,0,0,44,38
0,0,0,47,33
0,0,0,51,34
0,0,0,54,30
0,0,0,64,35
0,0,0,67,40
0.17,0,0,55,47
0.05,0,0,63,41
0,0,0,63,47
0,0,0,70,45
0,0,0,88,55
0.12,0,0,88,63
0,0,0,68,49
0,0,0,70,43
0.39,0,0,70,49
0.23,0,0,69,49
0,0,0,74,44
0,0,0,76,50
0.39,0,0,63,54
0.18,0,0,62,53
0.14,0,0,68,52
0,0,0,76,48
0.66,0,0,72,55
0.81,0,0,72,56
0.38,0,0,75,58
0,0,0,67,49
0,0,0,64,46
0,0,0,66,47
0.73,0,0,59,45
0.32,0,0,73,55
0.67,0,0,56,50
0,0,0,70,45
0,0,0,79,47
0.04,0,0,77,52
0,0,0,83,61
0,0,0,88,65
0,0,0,90,70
0.13,0,0,82,60
0,0,0,77,54
0.23,0,0,78,53
0,0,0,79,63
0,0,0,86,61
0.68,0,0,90,69
0.16,0,0,74,64
0.06,0,0,76,58
0.06,0,0,74,56
0,0,0,77,53
0.22,0,0,79,69
0.14,0,0,78,62
0.11,0,0,74,56
0.35,0,0,71,51
0.16,0,0,67,53
0,0,0,75,50
0.07,0,0,76,60
0.56,0,0,79,66
1.28,0,0,79,65
0,0,0,82,61
0,0,0,76,59
0,0,0,79,56
0,0,0,84,53
0,0,0,80,69
0,0,0,84,69
0.71,0,0,75,61
0,0,0,80,57
0.13,0,0,80,63
0.21,0,0,83,65
0,0,0,85,65
0.59,0,0,73,62
0.07,0,0,83,65
0,0,0,76,63
0,0,0,82,63
0.06,0,0,81,62
0,0,0,84,60
0,0,0,86,61
0.03,0,0,82,67
0,0,0,84,66
0,0,0,78,64
0,0,0,75,62
0.61,0,0,74,60
0.03,0,0,66,60
0,0,0,74,62
0.47,0,0,75,63
0,0,0,75,55
0,0,0,77,52
0,0,0,81,51
0,0,0,83,62
0,0,0,85,62
0,0,0,86,64
0.55,0,0,86,66
0.22,0,0,86,65
0.08,0,0,72,57
0,0,0,76,55
0,0,0,77,57
0,0,0,76,58
0,0,0,81,57
0,0,0,81,59
0,0,0,78,61
0.03,0,0,83,66
0,0,0,79,57
0,0,0,82,55
0,0,0,84,63
0,0,0,78,54
0,0,0,80,50
0.1,0,0,88,68
0,0,0,81,66
0.03,0,0,81,62
0,0,0,87,60
0.78,0,0,89,65
0.01,0,0,75,60
0,0,0,70,56
0,0,0,71,52
0,0,0,72,47
0,0,0,74,46
0,0,0,72,50
0,0,0,71,51
0,0,0,75,46
0,0,0,69,47
0,0,0,63,42
0,0,0,73,40
0.35,0,0,67,51
0,0,0,80,57
0.64,0,0,73,53
0.13,0,0,67,53
0.05,0,0,69,54
0.01,0,0,66,52
0,0,0,63,45
0,0,0,66,43
0,0,0,73,44
0,0,0,78,46
0.04,0,0,82,48
0,0,0,73,61
0,0,0,80,56
0,0,0,82,57
0,0,0,84,56
0,0,0,86,60
0,0,0,80,61
0,0,0,82,55
0,0,0,82,59
0,0,0,82,53
0,0,0,85,54
0,0,0,89,59
0,0,0,90,61
0,0,0,91,62
0.02,0,0,91,62
0,0,0,65,53
0.09,0,0,63,49
0.05,0,0,57,41
0,0,0,64,37
0,0,0,69,37
0,0,0,76,41
0.22,0,0,84,51
0,0,0,72,53
0.06,0,0,67,54
0.05,0,0,81,60
0.14,0,0,78,59
0.8,0,0,76,59
0,0,0,74,56
0.4,0,0,61,48
0.04,0,0,62,47
0,0,0,63,47
0,0,0,70,56
0.11,0,0,80,51
0.06,0,0,51,38
0,0,0,61,32
0,0,0,71,48
0,0,0,72,46
0,0,0,67,45
0,0,0,74,39
0,0,0,77,42
0,0,0,73,57
0.58,0,0,71,54
0,0,0,59,43
0.02,0,0,53,44
0,0,0,63,38
0.1,0,0,71,47
1.9,0,0,47,42
1.5,0,0,52,42
0.11,0,0,44,37
0.47,0,0,47,31
0.68,0,0,64,43
0.14,0,0,64,36
0,0,0,46,32
0.89,0,0,60,43
0.09,0,0,61,40
0,0,0,40,27
0,0,0,47,23
0.07,0,0,48,25
0.01,0.4,0,34,21
0,0.1,0,31,16
0,0,0,42,20
0.05,0.4,0,41,31
0,0,0,41,29
0,0,0,46,26
0.1,0,0,49,35
0,0,0,37,24
0.36,0,0,49,24
0.39,1,0,51,30
0.13,3.3,3.9,35,26
0,0,2,52,28
0.08,0,0,49,29
0,0,0,37,25
0,0,0,52,36
0.02,0,0,51,40
0.08,0,0,41,32
0,0,0,40,22
0,0,0,57,20
0,0,0,54,26
0.09,0,0,50,24
0.01,0,0,42,28
0,0,0,41,27
0,0,0,48,28
0,0,0,52,29
0.23,0,0,54,39
0,0,0,39,33
0,0,0,36,28
0,0,0,34,26
0,0,0,33,22
0,1,0,34,23
0.05,1.1,2,30,23
0.35,5.1,5.1,33,14
0.19,8.9,7.9,18,13
0.03,0.8,11.8,20,8
0,0,7.9,25,6
0.05,1.6,7.1,26,8
0,0,7.1,23,3
0.04,0,7.1,40,21
0.02,0,3.9,49,37
0.06,1,0,39,27
0,0,1.2,28,16
0.4,4.4,3.9,27,21
0.59,1.4,3.9,33,27
0.05,0.8,3.9,32,26
0.02,2.1,5.9,35,19
0,0,5.1,19,7
0.12,2.4,5.1,14,2
0.02,1.2,7.1,9,-8
0.01,0.6,7.1,12,0
0.08,1.3,7.1,19,0
0.02,0.5,7.1,6,-6
0.06,2.8,7.1,14,-15
0.02,1.3,9.1,21,3
0,0,9.1,24,5
0.09,6.7,7.9,20,9
0.08,7.9,15,9,1
0.09,4.7,22.8,4,0
0,0.1,20.1,26,-11
0.04,0.6,16.9,37,24
0.01,0.3,13,36,28
0,0,11,41,23
0.08,0,9.1,54,40
1.55,1,3.9,62,17
0.54,8.9,3.9,17,0
0,0,7.9,11,-13
0.04,0.6,7.9,17,-6
0.13,2,7.9,28,16
0.01,1.2,9.1,24,4
0,0,9.1,21,-5
0,0,7.9,38,14
0,0,7.9,43,27
0,0,7.1,41,25
0.05,0,5.1,46,33
0.01,0,3.1,52,32
0.03,1.6,1.2,32,17
0,0,1.2,22,7
0,0,1.2,38,9
0.16,0,0,50,21
0,0,0,46,25
0,0,0,43,23
0.08,3.1,1.2,31,14
0.06,1.7,0,32,8
0.03,0.7,3.1,46,22
0.14,4.5,2,23,9
0.03,0.4,5.9,30,9
0.15,3.9,3.9,34,30
0,1.2,7.1,33,10
0.06,1.2,7.1,26,9
0.56,5.6,5.9,24,10
0.06,2.3,11.8,23,13
0.16,1.5,11,24,12
0.06,0.2,11.8,37,24
0.14,0,9.8,41,24
0,0,7.9,34,21
0,0,7.1,28,15
0,0,5.9,46,24
0.02,0,5.1,54,25
0.11,0,1.2,44,23
0,0.3,0,35,19
0.05,1.1,1.2,39,26
0.43,0,0,48,27
0.21,0,0,69,45
0.03,0,0,75,33
0.22,0.7,0,35,31
0.09,0,0,47,29
0,0,0,44,29
0.37,0,0,51,33
0,0,0,48,31
0,0,0,56,26
0.02,0,0,64,38
0.12,0,0,48,33
1.45,16.7,5.9,35,28
0.01,0.4,16.1,34,28
0,0,13,33,28
0,0,11,34,26
0.12,0.2,9.8,42,28
0.02,0.1,5.9,34,31
0.01,0.2,3.9,33,25
0.27,3.5,3.9,35,25
0.07,3.1,7.9,33,26
0,0,5.9,30,20
0.14,1.4,5.1,34,16
0.2,3.2,5.9,32,27
0.38,11.8,9.1,30,27
0,1.6,20.1,36,23
0.02,1.4,18.9,31,22
0,0,16.9,35,16
0,0,11.8,33,9
0,0,11,29,14
0,0,9.8,37,8
0,0,7.9,38,16
0,0,7.1,37,26
0,0,5.9,37,26
0,0,3.9,31,20
0,0,3.1,41,18
0,0,1.2,44,23
0.21,0,1.2,44,30
0.11,0,0,44,34
0.41,0,0,52,39
0.32,0,0,52,32
0,0,0,54,26
0.09,0,0,52,27
0,0,0,45,26
0.11,0,0,44,31
0.16,0.3,0,55,26
0.01,0.7,1.2,35,23
0.09,0.4,0,47,21
0,0.1,0,34,24
0,0,0,35,23
0,0,0,39,19
0.05,0.1,0,39,28
0.02,0,0,49,24
0.15,0,0,58,27
0,0,0,53,40
0.01,0,0,42,33
0.1,0,0,35,26
0.72,0,0,44,34
0.05,0.1,0,40,29
0.01,0.2,0,41,32
0.08,0.6,0,38,30
0,0,1.2,43,30
0,0,0,54,29
0,0,0,60,28
0,0,0,70,29
0,0,0,72,46
0.15,0,0,56,48
0.01,0,0,56,38
0,0,0,62,33
0.48,0,0,59,39
0.17,0,0,42,34
0.02,0,0,61,35
0,0,0,77,32
0.03,0,0,88,49
0.06,0,0,82,60
0.24,0,0,84,50
0,0,0,75,43
0,0,0,70,56
0.01,0,0,65,42
0,0,0,76,38
0,0,0,82,49
0.06,0,0,76,51
0,0,0,53,44
0.01,0,0,53,41
0,0,0,71,38
0,0,0,76,48
0.38,0,0,72,53
0,0,0,76,51
0,0,0,78,54
0,0,0,71,47
0.44,0,0,64,48
